"State","Race","Date","DateAsDate","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4"
"AK","AIAN",20200419,2020-04-19,1,0,NA,NA,NA,NA
"AK","AIAN",20200426,2020-04-26,4,0,1,NA,NA,NA
"AK","AIAN",20200503,2020-05-03,4,0,4,1,NA,NA
"AK","AIAN",20200510,2020-05-10,2,0,4,4,1,NA
"AK","AIAN",20200517,2020-05-17,5,0,2,4,4,1
"AK","AIAN",20200524,2020-05-24,4,0,5,2,4,4
"AK","AIAN",20200531,2020-05-31,8,0,4,5,2,4
"AK","AIAN",20200607,2020-06-07,18,0,8,4,5,2
"AK","AIAN",20200614,2020-06-14,12,0,18,8,4,5
"AK","AIAN",20200621,2020-06-21,12,0,12,18,8,4
"AK","AIAN",20200628,2020-06-28,18,0,12,12,18,8
"AK","AIAN",20200705,2020-07-05,30,0,18,12,12,18
"AK","AIAN",20200712,2020-07-12,46,0,30,18,12,12
"AK","AIAN",20200719,2020-07-19,70,1,46,30,18,12
"AK","AIAN",20200726,2020-07-26,71,1,70,46,30,18
"AK","AIAN",20200802,2020-08-02,96,1,71,70,46,30
"AK","AIAN",20200809,2020-08-09,74,1,96,71,70,46
"AK","AIAN",20200816,2020-08-16,109,1,74,96,71,70
"AK","AIAN",20200823,2020-08-23,99,0,109,74,96,71
"AK","AIAN",20200830,2020-08-30,120,3,99,109,74,96
"AK","AIAN",20200906,2020-09-06,131,1,120,99,109,74
"AK","AIAN",20200913,2020-09-13,129,2,131,120,99,109
"AK","AIAN",20200920,2020-09-20,138,0,129,131,120,99
"AK","AIAN",20200927,2020-09-27,261,3,138,129,131,120
"AK","AIAN",20201004,2020-10-04,407,2,261,138,129,131
"AK","AIAN",20201011,2020-10-11,336,0,407,261,138,129
"AK","AIAN",20201018,2020-10-18,301,3,336,407,261,138
"AK","AIAN",20201025,2020-10-25,552,0,301,336,407,261
"AK","AIAN",20201101,2020-11-01,484,3,552,301,336,407
"AK","AIAN",20201108,2020-11-08,738,0,484,552,301,336
"AK","AIAN",20201115,2020-11-15,736,4,738,484,552,301
"AK","AIAN",20201122,2020-11-22,900,0,736,738,484,552
"AK","AIAN",20201129,2020-11-29,804,13,900,736,738,484
"AK","AIAN",20201206,2020-12-06,590,10,804,900,736,738
"AK","AIAN",20201213,2020-12-13,702,11,590,804,900,736
"AK","AIAN",20201220,2020-12-20,620,2,702,590,804,900
"AK","AIAN",20201227,2020-12-27,324,7,620,702,590,804
"AK","AIAN",20210103,2021-01-03,654,2,324,620,702,590
"AK","AIAN",20210110,2021-01-10,615,7,654,324,620,702
"AK","AIAN",20210117,2021-01-17,516,7,615,654,324,620
"AK","AIAN",20210124,2021-01-24,406,7,516,615,654,324
"AK","AIAN",20210131,2021-01-31,300,2,406,516,615,654
"AK","AIAN",20210207,2021-02-07,167,4,300,406,516,615
"AK","AIAN",20210214,2021-02-14,210,0,167,300,406,516
"AK","AIAN",20210221,2021-02-21,153,1,210,167,300,406
"AK","AIAN",20210228,2021-02-28,127,0,153,210,167,300
"AK","AIAN",20210307,2021-03-07,121,7,127,153,210,167
"AK","Asian",20200419,2020-04-19,8,0,NA,NA,NA,NA
"AK","Asian",20200426,2020-04-26,8,0,8,NA,NA,NA
"AK","Asian",20200503,2020-05-03,3,0,8,8,NA,NA
"AK","Asian",20200510,2020-05-10,1,0,3,8,8,NA
"AK","Asian",20200517,2020-05-17,0,0,1,3,8,8
"AK","Asian",20200524,2020-05-24,1,0,0,1,3,8
"AK","Asian",20200531,2020-05-31,0,0,1,0,1,3
"AK","Asian",20200607,2020-06-07,1,0,0,1,0,1
"AK","Asian",20200614,2020-06-14,1,0,1,0,1,0
"AK","Asian",20200621,2020-06-21,0,0,1,1,0,1
"AK","Asian",20200628,2020-06-28,2,0,0,1,1,0
"AK","Asian",20200705,2020-07-05,0,0,2,0,1,1
"AK","Asian",20200712,2020-07-12,3,0,0,2,0,1
"AK","Asian",20200719,2020-07-19,4,0,3,0,2,0
"AK","Asian",20200726,2020-07-26,12,0,4,3,0,2
"AK","Asian",20200802,2020-08-02,15,0,12,4,3,0
"AK","Asian",20200809,2020-08-09,9,0,15,12,4,3
"AK","Asian",20200816,2020-08-16,10,0,9,15,12,4
"AK","Asian",20200823,2020-08-23,11,0,10,9,15,12
"AK","Asian",20200830,2020-08-30,10,0,11,10,9,15
"AK","Asian",20200906,2020-09-06,10,0,10,11,10,9
"AK","Asian",20200913,2020-09-13,11,0,10,10,11,10
"AK","Asian",20200920,2020-09-20,11,0,11,10,10,11
"AK","Asian",20200927,2020-09-27,72,0,11,11,10,10
"AK","Asian",20201004,2020-10-04,162,0,72,11,11,10
"AK","Asian",20201011,2020-10-11,56,0,162,72,11,11
"AK","Asian",20201018,2020-10-18,81,0,56,162,72,11
"AK","Asian",20201025,2020-10-25,79,0,81,56,162,72
"AK","Asian",20201101,2020-11-01,53,1,79,81,56,162
"AK","Asian",20201108,2020-11-08,61,0,53,79,81,56
"AK","Asian",20201115,2020-11-15,82,0,61,53,79,81
"AK","Asian",20201122,2020-11-22,82,0,82,61,53,79
"AK","Asian",20201129,2020-11-29,83,1,82,82,61,53
"AK","Asian",20201206,2020-12-06,141,4,83,82,82,61
"AK","Asian",20201213,2020-12-13,186,5,141,83,82,82
"AK","Asian",20201220,2020-12-20,232,1,186,141,83,82
"AK","Asian",20201227,2020-12-27,75,0,232,186,141,83
"AK","Asian",20210103,2021-01-03,41,1,75,232,186,141
"AK","Asian",20210110,2021-01-10,54,0,41,75,232,186
"AK","Asian",20210117,2021-01-17,46,3,54,41,75,232
"AK","Asian",20210124,2021-01-24,44,0,46,54,41,75
"AK","Asian",20210131,2021-01-31,44,0,44,46,54,41
"AK","Asian",20210207,2021-02-07,47,2,44,44,46,54
"AK","Asian",20210214,2021-02-14,54,0,47,44,44,46
"AK","Asian",20210221,2021-02-21,82,0,54,47,44,44
"AK","Asian",20210228,2021-02-28,65,0,82,54,47,44
"AK","Asian",20210307,2021-03-07,51,0,65,82,54,47
"AK","Black",20200419,2020-04-19,3,0,NA,NA,NA,NA
"AK","Black",20200426,2020-04-26,0,0,3,NA,NA,NA
"AK","Black",20200503,2020-05-03,1,0,0,3,NA,NA
"AK","Black",20200510,2020-05-10,1,0,1,0,3,NA
"AK","Black",20200517,2020-05-17,0,0,1,1,0,3
"AK","Black",20200524,2020-05-24,1,0,0,1,1,0
"AK","Black",20200531,2020-05-31,3,0,1,0,1,1
"AK","Black",20200607,2020-06-07,2,0,3,1,0,1
"AK","Black",20200614,2020-06-14,2,0,2,3,1,0
"AK","Black",20200621,2020-06-21,2,0,2,2,3,1
"AK","Black",20200628,2020-06-28,4,0,2,2,2,3
"AK","Black",20200705,2020-07-05,2,0,4,2,2,2
"AK","Black",20200712,2020-07-12,10,0,2,4,2,2
"AK","Black",20200719,2020-07-19,10,0,10,2,4,2
"AK","Black",20200726,2020-07-26,25,0,10,10,2,4
"AK","Black",20200802,2020-08-02,23,0,25,10,10,2
"AK","Black",20200809,2020-08-09,24,0,23,25,10,10
"AK","Black",20200816,2020-08-16,31,0,24,23,25,10
"AK","Black",20200823,2020-08-23,23,0,31,24,23,25
"AK","Black",20200830,2020-08-30,15,0,23,31,24,23
"AK","Black",20200906,2020-09-06,18,0,15,23,31,24
"AK","Black",20200913,2020-09-13,18,0,18,15,23,31
"AK","Black",20200920,2020-09-20,19,0,18,18,15,23
"AK","Black",20200927,2020-09-27,73,0,19,18,18,15
"AK","Black",20201004,2020-10-04,85,0,73,19,18,18
"AK","Black",20201011,2020-10-11,32,0,85,73,19,18
"AK","Black",20201018,2020-10-18,39,0,32,85,73,19
"AK","Black",20201025,2020-10-25,39,0,39,32,85,73
"AK","Black",20201101,2020-11-01,42,0,39,39,32,85
"AK","Black",20201108,2020-11-08,44,0,42,39,39,32
"AK","Black",20201115,2020-11-15,79,0,44,42,39,39
"AK","Black",20201122,2020-11-22,47,1,79,44,42,39
"AK","Black",20201129,2020-11-29,49,1,47,79,44,42
"AK","Black",20201206,2020-12-06,47,1,49,47,79,44
"AK","Black",20201213,2020-12-13,87,1,47,49,47,79
"AK","Black",20201220,2020-12-20,111,1,87,47,49,47
"AK","Black",20201227,2020-12-27,39,0,111,87,47,49
"AK","Black",20210103,2021-01-03,94,0,39,111,87,47
"AK","Black",20210110,2021-01-10,0,0,94,39,111,87
"AK","Black",20210117,2021-01-17,27,0,0,94,39,111
"AK","Black",20210124,2021-01-24,18,0,27,0,94,39
"AK","Black",20210131,2021-01-31,22,0,18,27,0,94
"AK","Black",20210207,2021-02-07,28,0,22,18,27,0
"AK","Black",20210214,2021-02-14,22,0,28,22,18,27
"AK","Black",20210221,2021-02-21,18,0,22,28,22,18
"AK","Black",20210228,2021-02-28,11,0,18,22,28,22
"AK","Black",20210307,2021-03-07,18,0,11,18,22,28
"AK","Multiracial",20200419,2020-04-19,4,0,NA,NA,NA,NA
"AK","Multiracial",20200426,2020-04-26,-10,0,4,NA,NA,NA
"AK","Multiracial",20200503,2020-05-03,11,0,-10,4,NA,NA
"AK","Multiracial",20200510,2020-05-10,1,0,11,-10,4,NA
"AK","Multiracial",20200517,2020-05-17,3,0,1,11,-10,4
"AK","Multiracial",20200524,2020-05-24,0,0,3,1,11,-10
"AK","Multiracial",20200531,2020-05-31,1,0,0,3,1,11
"AK","Multiracial",20200607,2020-06-07,5,0,1,0,3,1
"AK","Multiracial",20200614,2020-06-14,3,0,5,1,0,3
"AK","Multiracial",20200621,2020-06-21,2,0,3,5,1,0
"AK","Multiracial",20200628,2020-06-28,6,0,2,3,5,1
"AK","Multiracial",20200705,2020-07-05,4,0,6,2,3,5
"AK","Multiracial",20200712,2020-07-12,7,0,4,6,2,3
"AK","Multiracial",20200719,2020-07-19,10,0,7,4,6,2
"AK","Multiracial",20200726,2020-07-26,3,0,10,7,4,6
"AK","Multiracial",20200802,2020-08-02,36,0,3,10,7,4
"AK","Multiracial",20200809,2020-08-09,15,0,36,3,10,7
"AK","Multiracial",20200816,2020-08-16,17,0,15,36,3,10
"AK","Multiracial",20200823,2020-08-23,28,0,17,15,36,3
"AK","Multiracial",20200830,2020-08-30,19,0,28,17,15,36
"AK","Multiracial",20200906,2020-09-06,21,0,19,28,17,15
"AK","Multiracial",20200913,2020-09-13,24,0,21,19,28,17
"AK","Multiracial",20200920,2020-09-20,32,0,24,21,19,28
"AK","Multiracial",20200927,2020-09-27,87,0,32,24,21,19
"AK","Multiracial",20201004,2020-10-04,35,0,87,32,24,21
"AK","Multiracial",20201011,2020-10-11,52,0,35,87,32,24
"AK","Multiracial",20201018,2020-10-18,100,0,52,35,87,32
"AK","Multiracial",20201025,2020-10-25,140,0,100,52,35,87
"AK","Multiracial",20201101,2020-11-01,171,0,140,100,52,35
"AK","Multiracial",20201108,2020-11-08,218,0,171,140,100,52
"AK","Multiracial",20201115,2020-11-15,250,0,218,171,140,100
"AK","Multiracial",20201122,2020-11-22,360,0,250,218,171,140
"AK","Multiracial",20201129,2020-11-29,356,-1,360,250,218,171
"AK","Multiracial",20201206,2020-12-06,588,3,356,360,250,218
"AK","Multiracial",20201213,2020-12-13,388,0,588,356,360,250
"AK","Multiracial",20201220,2020-12-20,444,0,388,588,356,360
"AK","Multiracial",20201227,2020-12-27,113,-1,444,388,588,356
"AK","Multiracial",20210103,2021-01-03,212,2,113,444,388,588
"AK","Multiracial",20210110,2021-01-10,181,0,212,113,444,388
"AK","Multiracial",20210117,2021-01-17,78,0,181,212,113,444
"AK","Multiracial",20210124,2021-01-24,73,0,78,181,212,113
"AK","Multiracial",20210131,2021-01-31,67,0,73,78,181,212
"AK","Multiracial",20210207,2021-02-07,54,1,67,73,78,181
"AK","Multiracial",20210214,2021-02-14,108,0,54,67,73,78
"AK","Multiracial",20210221,2021-02-21,47,0,108,54,67,73
"AK","Multiracial",20210228,2021-02-28,33,0,47,108,54,67
"AK","Multiracial",20210307,2021-03-07,50,0,33,47,108,54
"AK","NHPI",20200419,2020-04-19,1,0,NA,NA,NA,NA
"AK","NHPI",20200426,2020-04-26,2,0,1,NA,NA,NA
"AK","NHPI",20200503,2020-05-03,4,0,2,1,NA,NA
"AK","NHPI",20200510,2020-05-10,3,0,4,2,1,NA
"AK","NHPI",20200517,2020-05-17,0,0,3,4,2,1
"AK","NHPI",20200524,2020-05-24,1,0,0,3,4,2
"AK","NHPI",20200531,2020-05-31,1,0,1,0,3,4
"AK","NHPI",20200607,2020-06-07,1,0,1,1,0,3
"AK","NHPI",20200614,2020-06-14,1,0,1,1,1,0
"AK","NHPI",20200621,2020-06-21,1,0,1,1,1,1
"AK","NHPI",20200628,2020-06-28,7,0,1,1,1,1
"AK","NHPI",20200705,2020-07-05,4,0,7,1,1,1
"AK","NHPI",20200712,2020-07-12,10,0,4,7,1,1
"AK","NHPI",20200719,2020-07-19,27,0,10,4,7,1
"AK","NHPI",20200726,2020-07-26,26,0,27,10,4,7
"AK","NHPI",20200802,2020-08-02,36,0,26,27,10,4
"AK","NHPI",20200809,2020-08-09,21,0,36,26,27,10
"AK","NHPI",20200816,2020-08-16,28,0,21,36,26,27
"AK","NHPI",20200823,2020-08-23,24,0,28,21,36,26
"AK","NHPI",20200830,2020-08-30,18,0,24,28,21,36
"AK","NHPI",20200906,2020-09-06,15,0,18,24,28,21
"AK","NHPI",20200913,2020-09-13,8,0,15,18,24,28
"AK","NHPI",20200920,2020-09-20,22,0,8,15,18,24
"AK","NHPI",20200927,2020-09-27,60,0,22,8,15,18
"AK","NHPI",20201004,2020-10-04,43,0,60,22,8,15
"AK","NHPI",20201011,2020-10-11,43,0,43,60,22,8
"AK","NHPI",20201018,2020-10-18,37,0,43,43,60,22
"AK","NHPI",20201025,2020-10-25,53,0,37,43,43,60
"AK","NHPI",20201101,2020-11-01,44,0,53,37,43,43
"AK","NHPI",20201108,2020-11-08,45,0,44,53,37,43
"AK","NHPI",20201115,2020-11-15,59,0,45,44,53,37
"AK","NHPI",20201122,2020-11-22,58,0,59,45,44,53
"AK","NHPI",20201129,2020-11-29,71,0,58,59,45,44
"AK","NHPI",20201206,2020-12-06,64,0,71,58,59,45
"AK","NHPI",20201213,2020-12-13,58,0,64,71,58,59
"AK","NHPI",20201220,2020-12-20,117,0,58,64,71,58
"AK","NHPI",20201227,2020-12-27,44,0,117,58,64,71
"AK","NHPI",20210103,2021-01-03,20,0,44,117,58,64
"AK","NHPI",20210110,2021-01-10,75,0,20,44,117,58
"AK","NHPI",20210117,2021-01-17,13,0,75,20,44,117
"AK","NHPI",20210124,2021-01-24,20,0,13,75,20,44
"AK","NHPI",20210131,2021-01-31,7,0,20,13,75,20
"AK","NHPI",20210207,2021-02-07,7,0,7,20,13,75
"AK","NHPI",20210214,2021-02-14,23,0,7,7,20,13
"AK","NHPI",20210221,2021-02-21,12,0,23,7,7,20
"AK","NHPI",20210228,2021-02-28,14,0,12,23,7,7
"AK","NHPI",20210307,2021-03-07,15,1,14,12,23,7
"AK","Other",20200419,2020-04-19,2,0,NA,NA,NA,NA
"AK","Other",20200426,2020-04-26,4,0,2,NA,NA,NA
"AK","Other",20200503,2020-05-03,0,0,4,2,NA,NA
"AK","Other",20200510,2020-05-10,1,0,0,4,2,NA
"AK","Other",20200517,2020-05-17,2,0,1,0,4,2
"AK","Other",20200524,2020-05-24,0,0,2,1,0,4
"AK","Other",20200531,2020-05-31,0,0,0,2,1,0
"AK","Other",20200607,2020-06-07,0,0,0,0,2,1
"AK","Other",20200614,2020-06-14,3,0,0,0,0,2
"AK","Other",20200621,2020-06-21,1,0,3,0,0,0
"AK","Other",20200628,2020-06-28,1,0,1,3,0,0
"AK","Other",20200705,2020-07-05,5,0,1,1,3,0
"AK","Other",20200712,2020-07-12,8,0,5,1,1,3
"AK","Other",20200719,2020-07-19,8,0,8,5,1,1
"AK","Other",20200726,2020-07-26,5,0,8,8,5,1
"AK","Other",20200802,2020-08-02,21,0,5,8,8,5
"AK","Other",20200809,2020-08-09,27,0,21,5,8,8
"AK","Other",20200816,2020-08-16,20,0,27,21,5,8
"AK","Other",20200823,2020-08-23,20,0,20,27,21,5
"AK","Other",20200830,2020-08-30,17,0,20,20,27,21
"AK","Other",20200906,2020-09-06,20,0,17,20,20,27
"AK","Other",20200913,2020-09-13,17,0,20,17,20,20
"AK","Other",20200920,2020-09-20,21,0,17,20,17,20
"AK","Other",20200927,2020-09-27,52,0,21,17,20,17
"AK","Other",20201004,2020-10-04,61,0,52,21,17,20
"AK","Other",20201011,2020-10-11,52,0,61,52,21,17
"AK","Other",20201018,2020-10-18,48,0,52,61,52,21
"AK","Other",20201025,2020-10-25,79,0,48,52,61,52
"AK","Other",20201101,2020-11-01,247,0,79,48,52,61
"AK","Other",20201108,2020-11-08,307,0,247,79,48,52
"AK","Other",20201115,2020-11-15,394,0,307,247,79,48
"AK","Other",20201122,2020-11-22,527,0,394,307,247,79
"AK","Other",20201129,2020-11-29,920,0,527,394,307,247
"AK","Other",20201206,2020-12-06,400,0,920,527,394,307
"AK","Other",20201213,2020-12-13,585,0,400,920,527,394
"AK","Other",20201220,2020-12-20,515,0,585,400,920,527
"AK","Other",20201227,2020-12-27,286,0,515,585,400,920
"AK","Other",20210103,2021-01-03,108,0,286,515,585,400
"AK","Other",20210110,2021-01-10,400,0,108,286,515,585
"AK","Other",20210117,2021-01-17,143,0,400,108,286,515
"AK","Other",20210124,2021-01-24,103,0,143,400,108,286
"AK","Other",20210131,2021-01-31,71,0,103,143,400,108
"AK","Other",20210207,2021-02-07,58,1,71,103,143,400
"AK","Other",20210214,2021-02-14,109,0,58,71,103,143
"AK","Other",20210221,2021-02-21,107,0,109,58,71,103
"AK","Other",20210228,2021-02-28,71,0,107,109,58,71
"AK","Other",20210307,2021-03-07,97,0,71,107,109,58
"AK","Unknown",20200419,2020-04-19,-27,0,NA,NA,NA,NA
"AK","Unknown",20200426,2020-04-26,-9,-2,-27,NA,NA,NA
"AK","Unknown",20200503,2020-05-03,-22,0,-9,-27,NA,NA
"AK","Unknown",20200510,2020-05-10,-20,0,-22,-9,-27,NA
"AK","Unknown",20200517,2020-05-17,-12,0,-20,-22,-9,-27
"AK","Unknown",20200524,2020-05-24,-1,0,-12,-20,-22,-9
"AK","Unknown",20200531,2020-05-31,28,0,-1,-12,-20,-22
"AK","Unknown",20200607,2020-06-07,-1,0,28,-1,-12,-20
"AK","Unknown",20200614,2020-06-14,39,0,-1,28,-1,-12
"AK","Unknown",20200621,2020-06-21,24,0,39,-1,28,-1
"AK","Unknown",20200628,2020-06-28,31,0,24,39,-1,28
"AK","Unknown",20200705,2020-07-05,158,0,31,24,39,-1
"AK","Unknown",20200712,2020-07-12,165,0,158,31,24,39
"AK","Unknown",20200719,2020-07-19,173,0,165,158,31,24
"AK","Unknown",20200726,2020-07-26,424,0,173,165,158,31
"AK","Unknown",20200802,2020-08-02,438,0,424,173,165,158
"AK","Unknown",20200809,2020-08-09,239,0,438,424,173,165
"AK","Unknown",20200816,2020-08-16,305,0,239,438,424,173
"AK","Unknown",20200823,2020-08-23,-54,0,305,239,438,424
"AK","Unknown",20200830,2020-08-30,239,0,-54,305,239,438
"AK","Unknown",20200906,2020-09-06,258,0,239,-54,305,239
"AK","Unknown",20200913,2020-09-13,234,0,258,239,-54,305
"AK","Unknown",20200920,2020-09-20,236,0,234,258,239,-54
"AK","Unknown",20200927,2020-09-27,239,-1,236,234,258,239
"AK","Unknown",20201004,2020-10-04,242,0,239,236,234,258
"AK","Unknown",20201011,2020-10-11,347,0,242,239,236,234
"AK","Unknown",20201018,2020-10-18,242,0,347,242,239,236
"AK","Unknown",20201025,2020-10-25,631,0,242,347,242,239
"AK","Unknown",20201101,2020-11-01,1084,2,631,242,347,242
"AK","Unknown",20201108,2020-11-08,1116,0,1084,631,242,347
"AK","Unknown",20201115,2020-11-15,1462,4,1116,1084,631,242
"AK","Unknown",20201122,2020-11-22,1084,0,1462,1116,1084,631
"AK","Unknown",20201129,2020-11-29,1176,1,1084,1462,1116,1084
"AK","Unknown",20201206,2020-12-06,1131,-7,1176,1084,1462,1116
"AK","Unknown",20201213,2020-12-13,1121,3,1131,1176,1084,1462
"AK","Unknown",20201220,2020-12-20,-1239,0,1121,1131,1176,1084
"AK","Unknown",20201227,2020-12-27,533,2,-1239,1121,1131,1176
"AK","Unknown",20210103,2021-01-03,768,0,533,-1239,1121,1131
"AK","Unknown",20210110,2021-01-10,400,-4,768,533,-1239,1121
"AK","Unknown",20210117,2021-01-17,508,-1,400,768,533,-1239
"AK","Unknown",20210124,2021-01-24,400,0,508,400,768,533
"AK","Unknown",20210131,2021-01-31,298,0,400,508,400,768
"AK","Unknown",20210207,2021-02-07,336,0,298,400,508,400
"AK","Unknown",20210214,2021-02-14,378,0,336,298,400,508
"AK","Unknown",20210221,2021-02-21,293,2,378,336,298,400
"AK","Unknown",20210228,2021-02-28,289,0,293,378,336,298
"AK","Unknown",20210307,2021-03-07,378,2,289,293,378,336
"AK","White",20200419,2020-04-19,34,0,NA,NA,NA,NA
"AK","White",20200426,2020-04-26,23,2,34,NA,NA,NA
"AK","White",20200503,2020-05-03,26,0,23,34,NA,NA
"AK","White",20200510,2020-05-10,22,0,26,23,34,NA
"AK","White",20200517,2020-05-17,19,0,22,26,23,34
"AK","White",20200524,2020-05-24,6,0,19,22,26,23
"AK","White",20200531,2020-05-31,11,0,6,19,22,26
"AK","White",20200607,2020-06-07,53,0,11,6,19,22
"AK","White",20200614,2020-06-14,51,0,53,11,6,19
"AK","White",20200621,2020-06-21,52,0,51,53,11,6
"AK","White",20200628,2020-06-28,59,0,52,51,53,11
"AK","White",20200705,2020-07-05,52,0,59,52,51,53
"AK","White",20200712,2020-07-12,92,0,52,59,52,51
"AK","White",20200719,2020-07-19,93,0,92,52,59,52
"AK","White",20200726,2020-07-26,84,0,93,92,52,59
"AK","White",20200802,2020-08-02,91,0,84,93,92,52
"AK","White",20200809,2020-08-09,87,0,91,84,93,92
"AK","White",20200816,2020-08-16,92,0,87,91,84,93
"AK","White",20200823,2020-08-23,93,0,92,87,91,84
"AK","White",20200830,2020-08-30,90,0,93,92,87,91
"AK","White",20200906,2020-09-06,97,3,90,93,92,87
"AK","White",20200913,2020-09-13,96,0,97,90,93,92
"AK","White",20200920,2020-09-20,95,0,96,97,90,93
"AK","White",20200927,2020-09-27,572,5,95,96,97,90
"AK","White",20201004,2020-10-04,913,0,572,95,96,97
"AK","White",20201011,2020-10-11,392,1,913,572,95,96
"AK","White",20201018,2020-10-18,482,1,392,913,572,95
"AK","White",20201025,2020-10-25,475,0,482,392,913,572
"AK","White",20201101,2020-11-01,516,1,475,482,392,913
"AK","White",20201108,2020-11-08,592,0,516,475,482,392
"AK","White",20201115,2020-11-15,926,1,592,516,475,482
"AK","White",20201122,2020-11-22,833,5,926,592,516,475
"AK","White",20201129,2020-11-29,833,3,833,926,592,516
"AK","White",20201206,2020-12-06,859,10,833,833,926,592
"AK","White",20201213,2020-12-13,980,11,859,833,833,926
"AK","White",20201220,2020-12-20,1928,5,980,859,833,833
"AK","White",20201227,2020-12-27,496,7,1928,980,859,833
"AK","White",20210103,2021-01-03,368,7,496,1928,980,859
"AK","White",20210110,2021-01-10,389,3,368,496,1928,980
"AK","White",20210117,2021-01-17,389,4,389,368,496,1928
"AK","White",20210124,2021-01-24,313,4,389,389,368,496
"AK","White",20210131,2021-01-31,227,0,313,389,389,368
"AK","White",20210207,2021-02-07,211,9,227,313,389,389
"AK","White",20210214,2021-02-14,247,3,211,227,313,389
"AK","White",20210221,2021-02-21,283,4,247,211,227,313
"AK","White",20210228,2021-02-28,278,1,283,247,211,227
"AK","White",20210307,2021-03-07,309,5,278,283,247,211
"AL","Asian",20200419,2020-04-19,8,2,NA,NA,NA,NA
"AL","Asian",20200426,2020-04-26,5,-2,8,NA,NA,NA
"AL","Asian",20200503,2020-05-03,6,-1,5,8,NA,NA
"AL","Asian",20200510,2020-05-10,5,1,6,5,8,NA
"AL","Asian",20200517,2020-05-17,9,0,5,6,5,8
"AL","Asian",20200524,2020-05-24,9,0,9,5,6,5
"AL","Asian",20200531,2020-05-31,7,0,9,9,5,6
"AL","Asian",20200607,2020-06-07,10,0,7,9,9,5
"AL","Asian",20200614,2020-06-14,17,0,10,7,9,9
"AL","Asian",20200621,2020-06-21,5,0,17,10,7,9
"AL","Asian",20200628,2020-06-28,32,0,5,17,10,7
"AL","Asian",20200705,2020-07-05,32,0,32,5,17,10
"AL","Asian",20200712,2020-07-12,34,0,32,32,5,17
"AL","Asian",20200719,2020-07-19,40,0,34,32,32,5
"AL","Asian",20200726,2020-07-26,30,0,40,34,32,32
"AL","Asian",20200802,2020-08-02,32,0,30,40,34,32
"AL","Asian",20200809,2020-08-09,34,0,32,30,40,34
"AL","Asian",20200816,2020-08-16,12,0,34,32,30,40
"AL","Asian",20200823,2020-08-23,46,0,12,34,32,30
"AL","Asian",20200830,2020-08-30,25,0,46,12,34,32
"AL","Asian",20200906,2020-09-06,29,0,25,46,12,34
"AL","Asian",20200913,2020-09-13,20,0,29,25,46,12
"AL","Asian",20200920,2020-09-20,6,0,20,29,25,46
"AL","Asian",20200927,2020-09-27,19,1,6,20,29,25
"AL","Asian",20201004,2020-10-04,33,-1,19,6,20,29
"AL","Asian",20201011,2020-10-11,6,0,33,19,6,20
"AL","Asian",20201018,2020-10-18,8,0,6,33,19,6
"AL","Asian",20201025,2020-10-25,25,0,8,6,33,19
"AL","Asian",20201101,2020-11-01,28,0,25,8,6,33
"AL","Asian",20201108,2020-11-08,29,0,28,25,8,6
"AL","Asian",20201115,2020-11-15,39,0,29,28,25,8
"AL","Asian",20201122,2020-11-22,31,1,39,29,28,25
"AL","Asian",20201129,2020-11-29,77,0,31,39,29,28
"AL","Asian",20201206,2020-12-06,48,0,77,31,39,29
"AL","Asian",20201213,2020-12-13,192,0,48,77,31,39
"AL","Asian",20201220,2020-12-20,164,0,192,48,77,31
"AL","Asian",20201227,2020-12-27,109,1,164,192,48,77
"AL","Asian",20210103,2021-01-03,182,0,109,164,192,48
"AL","Asian",20210110,2021-01-10,140,1,182,109,164,192
"AL","Asian",20210117,2021-01-17,108,0,140,182,109,164
"AL","Asian",20210124,2021-01-24,140,1,108,140,182,109
"AL","Asian",20210131,2021-01-31,106,1,140,108,140,182
"AL","Asian",20210207,2021-02-07,84,1,106,140,108,140
"AL","Asian",20210214,2021-02-14,83,3,84,106,140,108
"AL","Asian",20210221,2021-02-21,12,0,83,84,106,140
"AL","Asian",20210228,2021-02-28,65,2,12,83,84,106
"AL","Asian",20210307,2021-03-07,36,0,65,12,83,84
"AL","Black",20200419,2020-04-19,552,42,NA,NA,NA,NA
"AL","Black",20200426,2020-04-26,580,13,552,NA,NA,NA
"AL","Black",20200503,2020-05-03,591,31,580,552,NA,NA
"AL","Black",20200510,2020-05-10,787,49,591,580,552,NA
"AL","Black",20200517,2020-05-17,818,37,787,591,580,552
"AL","Black",20200524,2020-05-24,1365,24,818,787,591,580
"AL","Black",20200531,2020-05-31,1562,39,1365,818,787,591
"AL","Black",20200607,2020-06-07,990,26,1562,1365,818,787
"AL","Black",20200614,2020-06-14,1973,46,990,1562,1365,818
"AL","Black",20200621,2020-06-21,583,9,1973,990,1562,1365
"AL","Black",20200628,2020-06-28,2349,54,583,1973,990,1562
"AL","Black",20200705,2020-07-05,1891,29,2349,583,1973,990
"AL","Black",20200712,2020-07-12,2330,37,1891,2349,583,1973
"AL","Black",20200719,2020-07-19,2214,58,2330,1891,2349,583
"AL","Black",20200726,2020-07-26,2405,62,2214,2330,1891,2349
"AL","Black",20200802,2020-08-02,2376,54,2405,2214,2330,1891
"AL","Black",20200809,2020-08-09,1968,56,2376,2405,2214,2330
